Temperature,AP,WS,year,month,day,hour,day_of_year,target_temperature
-6.0999999,979.0,4.4000001,2008,3,5,22,65,-6.80000019
-6.80000019,979.799988,4.19999981,2008,3,5,23,65,-7.30000019
-7.30000019,980.400024,4.0999999,2008,3,6,0,66,-7.80000019
-7.80000019,980.799988,4.0,2008,3,6,1,66,-8.10000038
-8.10000038,980.5,7.19999981,2008,3,6,2,66,-8.69999981
-8.69999981,981.299988,49.5,2008,3,6,3,66,-8.89999962
-8.89999962,981.400024,48.5999985,2008,3,6,4,66,-9.30000019
-9.30000019,981.599976,48.2000008,2008,3,6,5,66,-8.89999962
-8.89999962,980.799988,48.0,2008,3,6,6,66,-7.9000001
-7.9000001,980.599976,86.5999985,2008,3,6,7,66,-7.0999999
-7.0999999,981.400024,58.2000008,2008,3,6,8,66,-7.5
-7.5,981.400024,51.0999985,2008,3,6,9,66,-7.19999981
-7.19999981,981.799988,50.7999992,2008,3,6,10,66,-7.9000001
-7.9000001,981.5,50.5,2008,3,6,11,66,-8.10000038
-8.10000038,981.099976,50.2999992,2008,3,6,12,66,-7.5999999
-7.5999999,982.5,49.2000008,2008,3,6,13,66,-7.80000019
-7.80000019,981.299988,81.1999969,2008,3,6,14,66,-7.0999999
-7.0999999,981.200012,52.2999992,2008,3,6,15,66,-7.30000019
-7.30000019,981.400024,51.7999992,2008,3,6,16,66,-7.9000001
-7.9000001,981.5,49.0999985,2008,3,6,17,66,-8.5
-8.5,981.5,47.2000008,2008,3,6,18,66,-9.30000019
-9.30000019,981.599976,75.3000031,2008,3,6,19,66,-9.19999981
-9.19999981,981.400024,49.4000015,2008,3,6,20,66,-8.89999962
-8.89999962,981.700012,48.7999992,2008,3,6,21,66,-10.6999998
-10.6999998,981.700012,47.2000008,2008,3,6,22,66,-10.6000004
-10.6000004,981.700012,53.7000008,2008,3,6,23,66,-9.30000019
-9.30000019,981.700012,63.0,2008,3,7,0,67,-10.8000002
-10.8000002,981.599976,48.5,2008,3,7,1,67,-10.8000002
-10.8000002,981.599976,48.7999992,2008,3,7,2,67,-10.8000002
-10.8000002,981.099976,47.0999985,2008,3,7,3,67,-10.8000002
-10.8000002,981.200012,51.5999985,2008,3,7,4,67,-10.8000002
-10.8000002,981.099976,84.9000015,2008,3,7,5,67,-10.1000004
-10.1000004,981.099976,48.7999992,2008,3,7,6,67,-9.69999981
-9.69999981,981.0,49.0999985,2008,3,7,7,67,-9.10000038
-9.10000038,981.200012,47.9000015,2008,3,7,8,67,-7.30000019
-7.30000019,981.299988,56.2999992,2008,3,7,9,67,-6.4000001
-6.4000001,981.299988,53.0999985,2008,3,7,10,67,-5.80000019
-5.80000019,981.400024,53.4000015,2008,3,7,11,67,-6.0
-6.0,981.5,49.5,2008,3,7,12,67,-5.5999999
-5.5999999,981.599976,49.2000008,2008,3,7,13,67,-5.5999999
-5.5999999,981.299988,54.2000008,2008,3,7,14,67,-5.30000019
-5.30000019,981.200012,59.9000015,2008,3,7,15,67,-5.4000001
-5.4000001,981.099976,54.9000015,2008,3,7,16,67,-6.0999999
-6.0999999,981.099976,51.4000015,2008,3,7,17,67,-6.80000019
-6.80000019,981.799988,48.2999992,2008,3,7,18,67,-7.5999999
-7.5999999,982.400024,46.5999985,2008,3,7,19,67,-7.0999999
-7.0999999,982.5,77.5,2008,3,7,20,67,-7.0999999
-7.0999999,982.900024,50.5999985,2008,3,7,21,67,-7.0999999
-7.0999999,983.0,49.2999992,2008,3,7,22,67,-6.5
-6.5,983.099976,48.5999985,2008,3,7,23,67,-6.4000001
-6.4000001,983.200012,47.5999985,2008,3,8,0,68,-6.5
-6.5,983.200012,74.4000015,2008,3,8,1,68,-6.5
-6.5,983.400024,50.9000015,2008,3,8,2,68,-6.4000001
-6.4000001,983.5,50.2999992,2008,3,8,3,68,-6.5
-6.5,983.799988,48.7999992,2008,3,8,4,68,-6.69999981
-6.69999981,983.900024,47.4000015,2008,3,8,5,68,-6.69999981
-6.69999981,984.099976,75.5999985,2008,3,8,6,68,-6.4000001
-6.4000001,984.599976,50.7999992,2008,3,8,7,68,-6.0
-6.0,985.099976,51.0999985,2008,3,8,8,68,-5.4000001
-5.4000001,985.200012,49.2999992,2008,3,8,9,68,-5.0
-5.0,985.299988,48.7999992,2008,3,8,10,68,-4.69999981
-4.69999981,985.5,78.4000015,2008,3,8,11,68,-4.5
-4.5,985.799988,54.4000015,2008,3,8,12,68,-4.19999981
-4.19999981,985.799988,52.4000015,2008,3,8,13,68,-3.9000001
-3.9000001,985.799988,50.0,2008,3,8,14,68,-3.9000001
-3.9000001,985.799988,48.5,2008,3,8,15,68,-4.19999981
-4.19999981,985.799988,72.0999985,2008,3,8,16,68,-5.0999999
-5.0999999,985.799988,53.5999985,2008,3,8,17,68,-5.30000019
-5.30000019,986.200012,51.2999992,2008,3,8,18,68,-6.0
-6.0,986.599976,48.2999992,2008,3,8,19,68,-6.5999999
-6.5999999,986.900024,47.9000015,2008,3,8,20,68,-6.80000019
-6.80000019,987.299988,74.5,2008,3,8,21,68,-7.19999981
-7.19999981,987.700012,50.7000008,2008,3,8,22,68,-7.4000001
-7.4000001,988.0,49.4000015,2008,3,8,23,68,-7.9000001
-7.9000001,988.200012,47.2999992,2008,3,9,0,69,-8.10000038
-8.10000038,988.299988,47.0,2008,3,9,1,69,-8.5
-8.5,988.5,81.3000031,2008,3,9,2,69,-8.60000038
-8.60000038,988.400024,49.5999985,2008,3,9,3,69,-9.0
-9.0,988.599976,48.7000008,2008,3,9,4,69,-8.80000019
-8.80000019,988.799988,47.9000015,2008,3,9,5,69,-8.19999981
-8.19999981,989.0,48.0,2008,3,9,6,69,-8.39999962
-8.39999962,989.299988,78.5999985,2008,3,9,7,69,-8.19999981
-8.19999981,989.299988,49.9000015,2008,3,9,8,69,-7.5999999
-7.5999999,989.099976,49.7000008,2008,3,9,9,69,-6.9000001
-6.9000001,989.0,49.0,2008,3,9,10,69,-6.4000001
-6.4000001,988.799988,48.5,2008,3,9,11,69,-5.9000001
-5.9000001,988.200012,61.5,2008,3,9,12,69,-5.80000019
-5.80000019,987.900024,51.7999992,2008,3,9,13,69,-5.80000019
-5.80000019,987.5,50.2999992,2008,3,9,14,69,-6.0999999
-6.0999999,987.0,48.9000015,2008,3,9,15,69,-6.0999999
-6.0999999,986.5,51.4000015,2008,3,9,16,69,-6.0
-6.0,986.099976,64.8000031,2008,3,9,17,69,-6.19999981
-6.19999981,986.0,49.9000015,2008,3,9,18,69,-6.19999981
-6.19999981,985.700012,49.0,2008,3,9,19,69,-6.5
-6.5,985.5,48.7999992,2008,3,9,20,69,-6.5
-6.5,984.700012,85.0999985,2008,3,9,21,69,-7.19999981
-7.19999981,984.799988,51.0999985,2008,3,9,22,69,-6.5999999
-6.5999999,984.299988,50.0,2008,3,9,23,69,-6.69999981
-6.69999981,983.900024,49.4000015,2008,3,10,0,70,-6.5
-6.5,983.799988,48.2999992,2008,3,10,1,70,-6.5999999
-6.5999999,983.400024,80.8000031,2008,3,10,2,70,-6.0
-6.0,982.700012,52.0,2008,3,10,3,70,-6.0
-6.0,982.299988,51.2999992,2008,3,10,4,70,-5.4000001
-5.4000001,981.799988,50.0999985,2008,3,10,5,70,-5.0
-5.0,981.400024,48.4000015,2008,3,10,6,70,-4.69999981
-4.69999981,981.299988,81.4000015,2008,3,10,7,70,-4.0999999
-4.0999999,980.799988,53.5999985,2008,3,10,8,70,-3.70000005
-3.70000005,980.5,52.0,2008,3,10,9,70,-3.0
-3.0,979.799988,50.9000015,2008,3,10,10,70,-2.0999999
-2.0999999,978.400024,51.0,2008,3,10,11,70,-1.70000005
-1.70000005,977.599976,50.0999985,2008,3,10,12,70,-1.5
-1.5,977.700012,50.9000015,2008,3,10,13,70,-2.70000005
-2.70000005,977.299988,48.7000008,2008,3,10,14,70,-2.20000005
-2.20000005,976.700012,78.9000015,2008,3,10,15,70,-3.20000005
-3.20000005,976.099976,64.5999985,2008,3,10,16,70,-2.0999999
-2.0999999,975.299988,54.9000015,2008,3,10,17,70,-1.89999998
-1.89999998,974.700012,54.2000008,2008,3,10,18,70,-1.29999995
-1.29999995,973.5,54.9000015,2008,3,10,19,70,-1.0
-1.0,972.700012,55.2000008,2008,3,10,20,70,-1.60000002
-1.60000002,970.900024,53.5999985,2008,3,10,21,70,-1.70000005
-1.70000005,969.200012,53.0,2008,3,10,22,70,-1.29999995
-1.29999995,967.700012,52.7000008,2008,3,10,23,70,-2.4000001
-2.4000001,966.5,51.0,2008,3,11,0,71,-3.0
-3.0,965.099976,49.9000015,2008,3,11,1,71,-1.70000005
-1.70000005,965.0,49.7999992,2008,3,11,2,71,-1.89999998
-1.89999998,964.0,49.9000015,2008,3,11,3,71,-1.39999998
-1.39999998,962.799988,53.0,2008,3,11,4,71,-2.29999995
-2.29999995,962.200012,80.0999985,2008,3,11,5,71,-1.29999995
-1.29999995,961.700012,85.3000031,2008,3,11,6,71,-1.60000002
-1.60000002,961.299988,83.5999985,2008,3,11,7,71,-0.699999988
-0.699999988,960.700012,63.7999992,2008,3,11,8,71,0.200000003
0.200000003,960.0,66.1999969,2008,3,11,9,71,0.200000003
0.200000003,959.799988,62.0999985,2008,3,11,10,71,0.0
0.0,959.700012,60.9000015,2008,3,11,11,71,-0.5
-0.5,959.5,57.0999985,2008,3,11,12,71,-0.300000012
-0.300000012,959.400024,57.5,2008,3,11,13,71,-0.400000006
-0.400000006,959.5,56.5,2008,3,11,14,71,-0.200000003
-0.200000003,959.400024,57.2999992,2008,3,11,15,71,-2.0
-2.0,960.0,54.0,2008,3,11,16,71,-3.0999999
-3.0999999,960.700012,52.2000008,2008,3,11,17,71,-3.5999999
-3.5999999,961.599976,50.5999985,2008,3,11,18,71,-2.9000001
-2.9000001,962.599976,50.2999992,2008,3,11,19,71,-2.0999999
-2.0999999,963.700012,50.0,2008,3,11,20,71,-3.0
-3.0,964.799988,49.0999985,2008,3,11,21,71,-2.9000001
-2.9000001,966.099976,50.7999992,2008,3,11,22,71,-1.89999998
-1.89999998,967.700012,86.0999985,2008,3,11,23,71,-2.0999999
-2.0999999,969.099976,65.8000031,2008,3,12,0,72,-2.0
-2.0,970.5,67.5,2008,3,12,1,72,-1.60000002
-1.60000002,971.700012,52.0,2008,3,12,2,72,-2.5
-2.5,973.0,55.2999992,2008,3,12,3,72,-2.5
-2.5,974.099976,51.9000015,2008,3,12,4,72,-2.0999999
-2.0999999,975.099976,49.7999992,2008,3,12,5,72,-2.0
-2.0,976.099976,50.5999985,2008,3,12,6,72,-1.70000005
-1.70000005,977.099976,49.9000015,2008,3,12,7,72,-1.60000002
-1.60000002,978.200012,49.5,2008,3,12,8,72,-1.79999995
-1.79999995,979.299988,49.2000008,2008,3,12,9,72,-1.79999995
-1.79999995,980.0,52.4000015,2008,3,12,10,72,-1.60000002
-1.60000002,980.799988,81.3000031,2008,3,12,11,72,-1.39999998
-1.39999998,981.299988,83.8000031,2008,3,12,12,72,-1.29999995
-1.29999995,982.0,71.0,2008,3,12,13,72,-1.29999995
-1.29999995,982.400024,71.0999985,2008,3,12,14,72,-1.29999995
-1.29999995,982.900024,57.7999992,2008,3,12,15,72,-1.70000005
-1.70000005,982.900024,54.7999992,2008,3,12,16,72,-1.79999995
-1.79999995,983.5,53.5999985,2008,3,12,17,72,-2.0999999
-2.0999999,984.099976,52.7999992,2008,3,12,18,72,-1.70000005
-1.70000005,984.400024,52.9000015,2008,3,12,19,72,-1.60000002
-1.60000002,984.700012,52.4000015,2008,3,12,20,72,-1.5
-1.5,984.799988,52.4000015,2008,3,12,21,72,-1.29999995
-1.29999995,984.599976,51.7000008,2008,3,12,22,72,-1.10000002
-1.10000002,984.5,51.2000008,2008,3,12,23,72,-2.5
-2.5,984.200012,50.5,2008,3,13,0,73,-2.79999995
-2.79999995,984.0,49.2000008,2008,3,13,1,73,-2.70000005
-2.70000005,983.900024,49.7999992,2008,3,13,2,73,-2.9000001
-2.9000001,983.599976,81.4000015,2008,3,13,3,73,-3.79999995
-3.79999995,983.5,85.4000015,2008,3,13,4,73,-3.79999995
-3.79999995,984.0,53.5,2008,3,13,5,73,-4.5999999
-4.5999999,983.900024,52.0999985,2008,3,13,6,73,-4.4000001
-4.4000001,983.799988,51.0999985,2008,3,13,7,73,-4.0999999
-4.0999999,983.900024,50.4000015,2008,3,13,8,73,-3.79999995
-3.79999995,983.700012,50.2999992,2008,3,13,9,73,-3.29999995
-3.29999995,983.200012,50.2999992,2008,3,13,10,73,-2.79999995
-2.79999995,982.700012,51.2000008,2008,3,13,11,73,-2.29999995
-2.29999995,982.0,54.2999992,2008,3,13,12,73,-2.20000005
-2.20000005,981.900024,79.1999969,2008,3,13,13,73,-1.39999998
-1.39999998,982.0,81.5,2008,3,13,14,73,-1.39999998
-1.39999998,981.799988,78.9000015,2008,3,13,15,73,-3.29999995
-3.29999995,981.799988,54.7000008,2008,3,13,16,73,-4.30000019
-4.30000019,981.900024,63.2000008,2008,3,13,17,73,-5.0999999
-5.0999999,982.099976,53.9000015,2008,3,13,18,73,-5.69999981
-5.69999981,982.200012,50.4000015,2008,3,13,19,73,-6.69999981
-6.69999981,982.400024,48.2999992,2008,3,13,20,73,-7.19999981
-7.19999981,982.5,79.0,2008,3,13,21,73,-7.5999999
-7.5999999,983.0,50.0,2008,3,13,22,73,-8.60000038
-8.60000038,983.0,55.2999992,2008,3,13,23,73,-8.5
-8.5,983.400024,48.4000015,2008,3,14,0,74,-8.60000038
-8.60000038,983.799988,46.7999992,2008,3,14,1,74,-9.19999981
-9.19999981,984.200012,75.6999969,2008,3,14,2,74,-9.60000038
-9.60000038,984.700012,48.7999992,2008,3,14,3,74,-10.0
-10.0,984.700012,56.2000008,2008,3,14,4,74,-9.80000019
-9.80000019,985.0,47.5999985,2008,3,14,5,74,-10.1999998
-10.1999998,985.599976,47.7000008,2008,3,14,6,74,-9.60000038
-9.60000038,986.099976,76.4000015,2008,3,14,7,74,-8.5
-8.5,986.799988,61.2000008,2008,3,14,8,74,-8.69999981
-8.69999981,987.099976,56.9000015,2008,3,14,9,74,-8.30000019
-8.30000019,987.400024,50.7999992,2008,3,14,10,74,-8.30000019
-8.30000019,988.0,49.4000015,2008,3,14,11,74,-7.0
-7.0,988.299988,73.5999985,2008,3,14,12,74,-5.9000001
-5.9000001,988.599976,64.9000015,2008,3,14,13,74,-6.0999999
-6.0999999,988.900024,68.5,2008,3,14,14,74,-6.69999981
-6.69999981,989.599976,61.2999992,2008,3,14,15,74,-7.5999999
-7.5999999,989.799988,50.9000015,2008,3,14,16,74,-8.69999981
-8.69999981,989.799988,48.7999992,2008,3,14,17,74,-9.60000038
-9.60000038,990.299988,48.0999985,2008,3,14,18,74,-10.1999998
-10.1999998,990.599976,49.7000008,2008,3,14,19,74,-10.5
-10.5,990.799988,60.5,2008,3,14,20,74,-10.5
-10.5,991.0,47.7999992,2008,3,14,21,74,-10.8999996
-10.8999996,991.299988,47.5999985,2008,3,14,22,74,-10.8000002
-10.8000002,991.599976,65.8000031,2008,3,14,23,74,-11.1000004
-11.1000004,991.900024,57.0999985,2008,3,15,0,75,-10.8000002
-10.8000002,991.700012,49.2000008,2008,3,15,1,75,-10.5
-10.5,991.599976,48.0999985,2008,3,15,2,75,-9.89999962
-9.89999962,991.599976,47.7999992,2008,3,15,3,75,-9.5
-9.5,990.900024,64.5,2008,3,15,4,75,-9.39999962
-9.39999962,990.400024,49.4000015,2008,3,15,5,75,-8.5
-8.5,990.900024,53.9000015,2008,3,15,6,75,-7.80000019
-7.80000019,991.200012,48.2999992,2008,3,15,7,75,-7.80000019
-7.80000019,990.700012,48.5,2008,3,15,8,75,-6.69999981
-6.69999981,990.5,59.0,2008,3,15,9,75,-6.5999999
-6.5999999,990.099976,52.5999985,2008,3,15,10,75,-6.0
-6.0,989.799988,58.0999985,2008,3,15,11,75,-5.5999999
-5.5999999,989.599976,50.5999985,2008,3,15,12,75,-5.5999999
-5.5999999,989.200012,49.7000008,2008,3,15,13,75,-5.69999981
-5.69999981,988.900024,59.0999985,2008,3,15,14,75,-5.69999981
-5.69999981,988.0,69.6999969,2008,3,15,15,75,-6.0
-6.0,987.299988,51.2999992,2008,3,15,16,75,-6.0999999
-6.0999999,986.5,50.0999985,2008,3,15,17,75,-6.0
-6.0,986.099976,49.2999992,2008,3,15,18,75,-6.30000019
-6.30000019,985.400024,57.7000008,2008,3,15,19,75,-6.80000019
-6.80000019,984.400024,69.3000031,2008,3,15,20,75,-7.30000019
-7.30000019,984.0,50.5999985,2008,3,15,21,75,-7.30000019
-7.30000019,983.5,49.9000015,2008,3,15,22,75,-7.4000001
-7.4000001,983.0,49.5,2008,3,15,23,75,-8.39999962
-8.39999962,982.5,48.7999992,2008,3,16,0,76,-8.80000019
-8.80000019,982.299988,70.5,2008,3,16,1,76,-8.69999981
-8.69999981,981.900024,49.7999992,2008,3,16,2,76,-8.69999981
-8.69999981,981.400024,49.4000015,2008,3,16,3,76,-8.80000019
-8.80000019,981.0,51.7000008,2008,3,16,4,76,-8.80000019
-8.80000019,980.299988,51.2999992,2008,3,16,5,76,-8.30000019
-8.30000019,980.0,77.9000015,2008,3,16,6,76,-8.10000038
-8.10000038,980.099976,50.2999992,2008,3,16,7,76,-8.0
-8.0,979.799988,49.5,2008,3,16,8,76,-7.80000019
-7.80000019,979.900024,53.2999992,2008,3,16,9,76,-7.5999999
-7.5999999,980.0,48.5,2008,3,16,10,76,-7.5
-7.5,980.400024,78.0,2008,3,16,11,76,-7.5
-7.5,979.900024,51.0,2008,3,16,12,76,-7.30000019
-7.30000019,979.5,49.9000015,2008,3,16,13,76,-7.0999999
-7.0999999,978.900024,51.2999992,2008,3,16,14,76,-7.0
-7.0,978.599976,50.2999992,2008,3,16,15,76,-7.0
-7.0,978.5,71.6999969,2008,3,16,16,76,-6.9000001
-6.9000001,977.700012,50.7000008,2008,3,16,17,76,-6.80000019
-6.80000019,977.200012,49.5999985,2008,3,16,18,76,-6.69999981
-6.69999981,977.0,49.4000015,2008,3,16,19,76,-6.80000019
-6.80000019,976.299988,48.2999992,2008,3,16,20,76,-7.0999999
-7.0999999,975.599976,79.0999985,2008,3,16,21,76,-7.0999999
-7.0999999,974.799988,50.5,2008,3,16,22,76,-7.0999999
-7.0999999,973.900024,49.9000015,2008,3,16,23,76,-7.5
-7.5,973.700012,48.7000008,2008,3,17,0,77,-7.5999999
-7.5999999,972.900024,52.2999992,2008,3,17,1,77,-7.80000019
-7.80000019,973.099976,56.7000008,2008,3,17,2,77,-7.80000019
-7.80000019,973.200012,50.5,2008,3,17,3,77,-8.0
-8.0,973.0,49.5999985,2008,3,17,4,77,-7.80000019
-7.80000019,973.400024,48.7000008,2008,3,17,5,77,-7.69999981
-7.69999981,973.200012,55.7999992,2008,3,17,6,77,-7.5
-7.5,973.099976,57.5999985,2008,3,17,7,77,-7.4000001
-7.4000001,972.799988,50.2000008,2008,3,17,8,77,-7.5
-7.5,972.299988,49.7999992,2008,3,17,9,77,-7.19999981
-7.19999981,972.299988,48.4000015,2008,3,17,10,77,-6.80000019
-6.80000019,972.400024,53.9000015,2008,3,17,11,77,-6.4000001
-6.4000001,972.099976,70.4000015,2008,3,17,12,77,-5.9000001
-5.9000001,973.0,52.0,2008,3,17,13,77,-5.69999981
-5.69999981,973.200012,50.9000015,2008,3,17,14,77,-5.30000019
-5.30000019,973.599976,50.0999985,2008,3,17,15,77,-5.19999981
-5.19999981,974.5,48.5999985,2008,3,17,16,77,-5.69999981
-5.69999981,975.5,71.9000015,2008,3,17,17,77,-5.9000001
-5.9000001,975.299988,52.0,2008,3,17,18,77,-5.0
-5.0,975.400024,51.0999985,2008,3,17,19,77,-4.9000001
-4.9000001,975.900024,49.4000015,2008,3,17,20,77,-4.5999999
-4.5999999,975.400024,50.7999992,2008,3,17,21,77,-4.69999981
-4.69999981,976.299988,66.3000031,2008,3,17,22,77,-4.0999999
-4.0999999,976.799988,52.0999985,2008,3,17,23,77,-4.19999981
-4.19999981,976.5,51.7000008,2008,3,18,0,78,-4.0999999
-4.0999999,976.5,49.9000015,2008,3,18,1,78,-3.9000001
-3.9000001,976.900024,50.2999992,2008,3,18,2,78,-4.19999981
-4.19999981,977.099976,86.1999969,2008,3,18,3,78,-4.30000019
-4.30000019,976.900024,52.4000015,2008,3,18,4,78,-4.30000019
-4.30000019,977.099976,51.7000008,2008,3,18,5,78,-4.4000001
-4.4000001,977.099976,50.0999985,2008,3,18,6,78,-4.4000001
-4.4000001,977.200012,48.7000008,2008,3,18,7,78,-4.30000019
-4.30000019,977.299988,85.8000031,2008,3,18,8,78,-4.4000001
-4.4000001,977.599976,53.2000008,2008,3,18,9,78,-4.0
-4.0,977.599976,52.4000015,2008,3,18,10,78,-4.0
-4.0,977.400024,51.5999985,2008,3,18,11,78,-3.70000005
-3.70000005,977.5,50.5999985,2008,3,18,12,78,-3.5999999
-3.5999999,977.299988,51.0,2008,3,18,13,78,-3.70000005
-3.70000005,977.400024,49.7000008,2008,3,18,14,78,-3.70000005
-3.70000005,977.200012,49.0999985,2008,3,18,15,78,-3.5999999
-3.5999999,976.700012,86.0999985,2008,3,18,16,78,-3.70000005
-3.70000005,976.700012,69.0999985,2008,3,18,17,78,-3.5999999
-3.5999999,976.799988,53.7000008,2008,3,18,18,78,-3.4000001
-3.4000001,977.0,53.0999985,2008,3,18,19,78,-3.5
-3.5,978.0,51.9000015,2008,3,18,20,78,-3.70000005
-3.70000005,977.299988,51.2999992,2008,3,18,21,78,-3.70000005
-3.70000005,977.299988,50.2999992,2008,3,18,22,78,-3.0999999
-3.0999999,977.299988,49.2999992,2008,3,18,23,78,-3.0999999
-3.0999999,976.900024,81.0999985,2008,3,19,0,79,-3.0
-3.0,977.099976,83.0,2008,3,19,1,79,-2.79999995
-2.79999995,977.5,59.0,2008,3,19,2,79,-3.0
-3.0,978.099976,54.2999992,2008,3,19,3,79,-2.9000001
-2.9000001,978.799988,52.2999992,2008,3,19,4,79,-2.79999995
-2.79999995,978.799988,52.0999985,2008,3,19,5,79,-2.79999995
-2.79999995,979.599976,50.7999992,2008,3,19,6,79,-2.20000005
-2.20000005,980.0,50.9000015,2008,3,19,7,79,-2.0
-2.0,980.799988,50.4000015,2008,3,19,8,79,-2.0
-2.0,981.200012,50.5,2008,3,19,9,79,-1.89999998
-1.89999998,981.799988,50.0999985,2008,3,19,10,79,-2.0999999
-2.0999999,982.200012,50.0,2008,3,19,11,79,-1.89999998
-1.89999998,982.0,49.5999985,2008,3,19,12,79,-2.0
-2.0,983.0,78.1999969,2008,3,19,13,79,-1.60000002
-1.60000002,983.5,86.0999985,2008,3,19,14,79,-1.70000005
-1.70000005,983.900024,81.1999969,2008,3,19,15,79,-1.79999995
-1.79999995,984.200012,61.5,2008,3,19,16,79,-1.60000002
-1.60000002,985.200012,58.0999985,2008,3,19,17,79,-1.60000002
-1.60000002,985.599976,56.2000008,2008,3,19,18,79,-1.70000005
-1.70000005,986.299988,54.7000008,2008,3,19,19,79,-1.79999995
-1.79999995,986.900024,54.5999985,2008,3,19,20,79,-2.70000005
-2.70000005,986.700012,51.7000008,2008,3,19,21,79,-3.20000005
-3.20000005,987.599976,50.4000015,2008,3,19,22,79,-3.29999995
-3.29999995,988.200012,49.5999985,2008,3,19,23,79,-3.70000005
-3.70000005,988.5,70.5,2008,3,20,0,80,-3.70000005
-3.70000005,989.0,59.2000008,2008,3,20,1,80,-3.79999995
-3.79999995,989.599976,52.2000008,2008,3,20,2,80,-4.5999999
-4.5999999,990.700012,49.4000015,2008,3,20,3,80,-4.80000019
-4.80000019,990.900024,48.5999985,2008,3,20,4,80,-5.4000001
-5.4000001,991.400024,77.3000031,2008,3,20,5,80,-4.5
-4.5,991.900024,53.0999985,2008,3,20,6,80,-4.19999981
-4.19999981,993.400024,52.4000015,2008,3,20,7,80,-3.70000005
-3.70000005,993.0,51.5999985,2008,3,20,8,80,-3.0
-3.0,993.400024,50.9000015,2008,3,20,9,80,-2.4000001
-2.4000001,994.200012,51.5999985,2008,3,20,10,80,-2.0
-2.0,995.0,52.4000015,2008,3,20,11,80,-0.5
-0.5,995.299988,52.5999985,2008,3,20,12,80,-1.70000005
-1.70000005,995.599976,61.0,2008,3,20,13,80,-1.0
-1.0,995.700012,84.0,2008,3,20,14,80,-1.89999998
-1.89999998,995.900024,84.0999985,2008,3,20,15,80,-3.0999999
-3.0999999,996.200012,80.1999969,2008,3,20,16,80,-3.5999999
-3.5999999,996.799988,70.1999969,2008,3,20,17,80,-3.79999995
-3.79999995,997.400024,53.7000008,2008,3,20,18,80,-3.9000001
-3.9000001,997.400024,52.2999992,2008,3,20,19,80,-3.79999995
-3.79999995,997.299988,51.2999992,2008,3,20,20,80,-4.19999981
-4.19999981,997.099976,49.9000015,2008,3,20,21,80,-4.69999981
-4.69999981,996.299988,65.5,2008,3,20,22,80,-4.30000019
-4.30000019,995.799988,70.1999969,2008,3,20,23,80,-5.19999981
-5.19999981,994.900024,50.7000008,2008,3,21,0,81,-4.9000001
-4.9000001,994.700012,49.9000015,2008,3,21,1,81,-5.4000001
-5.4000001,994.299988,48.2000008,2008,3,21,2,81,-5.69999981
-5.69999981,993.700012,86.3000031,2008,3,21,3,81,-7.19999981
-7.19999981,993.099976,52.2000008,2008,3,21,4,81,-7.5
-7.5,992.400024,49.0,2008,3,21,5,81,-8.10000038
-8.10000038,991.799988,48.2999992,2008,3,21,6,81,-5.5
-5.5,991.200012,48.7000008,2008,3,21,7,81,-3.70000005
-3.70000005,990.299988,56.2000008,2008,3,21,8,81,-2.79999995
-2.79999995,989.200012,51.2999992,2008,3,21,9,81,-2.79999995
-2.79999995,988.700012,78.1999969,2008,3,21,10,81,-2.79999995
-2.79999995,987.799988,84.8000031,2008,3,21,11,81,-2.5999999
-2.5999999,986.900024,57.7999992,2008,3,21,12,81,-1.10000002
-1.10000002,986.0,75.9000015,2008,3,21,13,81,-1.60000002
-1.60000002,985.0,72.5,2008,3,21,14,81,-1.29999995
-1.29999995,984.400024,67.8000031,2008,3,21,15,81,-2.9000001
-2.9000001,983.900024,62.2000008,2008,3,21,16,81,-4.0999999
-4.0999999,983.5,54.5,2008,3,21,17,81,-5.0
-5.0,982.799988,50.2000008,2008,3,21,18,81,-5.4000001
-5.4000001,982.799988,48.7000008,2008,3,21,19,81,-5.5
-5.5,982.099976,84.5,2008,3,21,20,81,-4.4000001
-4.4000001,981.299988,53.4000015,2008,3,21,21,81,-5.0
-5.0,981.099976,51.0999985,2008,3,21,22,81,-5.0999999
-5.0999999,981.200012,49.2000008,2008,3,21,23,81,-6.0999999
-6.0999999,980.799988,48.4000015,2008,3,22,0,82,-5.69999981
-5.69999981,980.099976,79.0,2008,3,22,1,82,-6.19999981
-6.19999981,980.0,51.7999992,2008,3,22,2,82,-6.5
-6.5,979.400024,50.7999992,2008,3,22,3,82,-6.5
-6.5,979.299988,49.5,2008,3,22,4,82,-6.9000001
-6.9000001,979.400024,47.7999992,2008,3,22,5,82,-7.5999999
-7.5999999,980.0,49.7000008,2008,3,22,6,82,-6.9000001
-6.9000001,980.299988,52.9000015,2008,3,22,7,82,-6.5
-6.5,980.799988,52.5,2008,3,22,8,82,-6.4000001
-6.4000001,981.299988,50.5,2008,3,22,9,82,-6.0
-6.0,981.400024,48.2000008,2008,3,22,10,82,-7.0999999
-7.0999999,982.200012,84.0999985,2008,3,22,11,82,-7.80000019
-7.80000019,983.200012,51.0,2008,3,22,12,82,-8.19999981
-8.19999981,983.299988,49.5999985,2008,3,22,13,82,-8.30000019
-8.30000019,983.799988,48.2000008,2008,3,22,14,82,-8.69999981
-8.69999981,984.400024,46.9000015,2008,3,22,15,82,-8.89999962
-8.89999962,984.5,84.8000031,2008,3,22,16,82,-8.69999981
